Date & Time,Headline,Text,Source,URL,Sector,Ticker,Negative Sentiment,Neutral Sentiment,Positive Sentiment,Total Sentiment (Compound)
"Fri, 15 Mar 2024 11:47:58 -0400",Jabil Stock Implodes: Market Manufactures Entry for New Money,"Jabil Inc. NYSE: JBL stock price is down 10% in early trading, extending a decline that began before the Q2 release and may fall further. However, the decline is due more to market mechanics than the results or outlook, setting this market up to resume its trend soon.",MarketBeat,https://www.marketbeat.com/stock-ideas/jbl-stock-price-implodes-market-manufactures-entry-for-new-money/?utm_source=snapi,technology,JBL,0.0,1.0,0.0,0.0
"Fri, 15 Mar 2024 11:46:19 -0400",Jabil (JBL) Q2 Earnings Beat Estimates Despite Lower Revenues,"Jabil (JBL) reports a revenue decline year over year in the second quarter of fiscal 2024, owing to sluggish demand trends in multiple end markets.",Zacks Investment Research,https://www.zacks.com/stock/news/2241472/jabil-jbl-q2-earnings-beat-estimates-despite-lower-revenues?cid=CS-STOCKNEWSAPI-FT-analyst_blog|earnings_article-2241472,technology,JBL,0.113,0.836,0.051,-0.3208
"Fri, 15 Mar 2024 11:33:07 -0400",Jabil Inc. (JBL) Q2 2024 Earnings Call Transcript,Jabil Inc. (JBL) Q2 2024 Earnings Call Transcript,Seeking Alpha,https://seekingalpha.com/article/4678531-jabil-inc-jbl-q2-2024-earnings-call-transcript,technology,JBL,0.0,1.0,0.0,0.0
"Fri, 15 Mar 2024 11:26:00 -0400",Jabil Beat Earnings Estimates. Why the Stock Is Spiraling.,Shares of the contract electronics manufacturer are on track for their worst day in more than a decade.,Barrons,https://www.barrons.com/articles/jabil-earnings-stock-price-a7951d1e,technology,JBL,0.131,0.799,0.07,-0.4404
"Fri, 15 Mar 2024 11:14:10 -0400",Why Jabil Stock Dropped 12% Today,"Contract electronics manufacturer Jabil reported a big GAAP profit and a smaller core profit on Friday. Q2 earnings exceeded expectations, but guidance was light.",The Motley Fool,https://www.fool.com/investing/2024/03/15/why-jabil-stock-dropped-12-today/,technology,JBL,0.0,0.878,0.122,0.4404
"Fri, 15 Mar 2024 09:56:03 -0400",Jabil (JBL) Tops Q2 Earnings Estimates,"Jabil (JBL) came out with quarterly earnings of $1.68 per share, beating the Zacks Consensus Estimate of $1.65 per share. This compares to earnings of $1.88 per share a year ago.",Zacks Investment Research,https://www.zacks.com/stock/news/2241241/jabil-jbl-tops-q2-earnings-estimates?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|yseop_template_4-2241241,technology,JBL,0.067,0.713,0.22,0.7096
"Fri, 15 Mar 2024 08:50:19 -0400",Jabil stock tanks 12% as revenue misses estimates,Jabil Inc (NYSE: JBL) is down 12% on Friday after reporting slightly lower-than-expected revenue for its second financial quarter. Jabil stock down on muted guidance Investors are concerned also because the manufacturing company issued downbeat guidance for the future.,Invezz,https://invezz.com/news/2024/03/15/jabil-q2-earnings-report/?utm_source=snapi,technology,JBL,0.04,0.96,0.0,-0.2263
"Fri, 15 Mar 2024 08:25:16 -0400",Electronics Contract Manufacturer Jabil Offers Weak Outlook,Electronics contract manufacturer Jabil posted mixed results for its fiscal Q2 and guided well below views for the current period.,Investors Business Daily,https://www.investors.com/news/technology/jabil-stock-jbl-fiscal-q2-2024-earnings-report/,technology,JBL,0.097,0.833,0.07,-0.2023
"Fri, 15 Mar 2024 08:14:00 -0400","Jabil gives downbeat earnings outlook, sending its stock lower",Jabil Inc. called out “revenue headwinds” as it posted slightly disappointing top-line results for its latest quarter and issued a downbeat outlook.,Market Watch,https://www.marketwatch.com/story/jabil-gives-downbeat-earnings-outlook-sending-its-stock-lower-91cd32a6,technology,JBL,0.15,0.85,0.0,-0.6258
"Fri, 15 Mar 2024 07:45:00 -0400",Jabil Posts Second Quarter Results,"ST. PETERSBURG, Fla.--(BUSINESS WIRE)--Today, Jabil Inc. (NYSE: JBL), reported preliminary, unaudited financial results for its second quarter of fiscal year 2024. “Despite revenue headwinds this year, which are expected to be short-term, I'm pleased with the resiliency of our model and our team's demonstrated ability to execute,” said CEO Kenny Wilson. “Even under these conditions, we expect to deliver strong core operating margins and free cash flow in FY24,” he added. Second Quarter of Fisca.",Business Wire,https://www.businesswire.com/news/home/20240315498144/en/Jabil-Posts-Second-Quarter-Results/,technology,JBL,0.0,0.866,0.134,0.8957
"Fri, 15 Mar 2024 13:19:12 -0400",3 Gaming Stocks to Buy for the Next Generation of Entertainment,"The video game industry is not one to sleep on, especially as more people pick up controllers in favor of other forms of at-home entertainment (think video streaming, reading and browsing social media). Indeed, the industry has come a long way in recent years, with impressive graphics getting pretty close to photo-realistic!",InvestorPlace,https://investorplace.com/2024/03/3-gaming-stocks-to-buy-for-the-next-generation-of-entertainment/,technology,MSFT,0.0,0.794,0.206,0.9336
"Fri, 15 Mar 2024 11:00:00 -0400",Microsoft Chooses BrowserStack as Partner of Choice for Mobile App Testing,DUBLIN--(BUSINESS WIRE)-- #Androiddevices--Microsoft Chooses BrowserStack as Partner of Choice for Mobile App Testing.,Business Wire,https://www.businesswire.com/news/home/20240314967587/en/Microsoft-Chooses-BrowserStack-as-Partner-of-Choice-for-Mobile-App-Testing/,technology,MSFT,0.0,1.0,0.0,0.0
"Fri, 15 Mar 2024 10:45:26 -0400",Are Computer and Technology Stocks Lagging Microsoft (MSFT) This Year?,Here is how Microsoft (MSFT) and AppFolio (APPF) have performed compared to their sector so far this year.,Zacks Investment Research,https://www.zacks.com/stock/news/2241341/are-computer-and-technology-stocks-lagging-microsoft-msft-this-year?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|yseop_template_1-2241341,technology,MSFT,0.072,0.928,0.0,-0.2732
"Fri, 15 Mar 2024 10:31:15 -0400",Why Microsoft (MSFT) is a Top Stock for the Long-Term,"Wondering how to pick strong, market-beating stocks for your investment portfolio? Look no further than the Zacks Focus List.",Zacks Investment Research,https://www.zacks.com/stock/news/2241334/why-microsoft-msft-is-a-top-stock-for-the-long-term?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|zacks_education_focus_list-2241334,technology,MSFT,0.066,0.781,0.153,0.4404
"Fri, 15 Mar 2024 10:18:07 -0400",Microsoft stock price forecast: Morgan Stanley sees another 11% upside,Microsoft Corp (NASDAQ: MSFT) has already gained well over 50% in the trailing twelve months but a Morgan Stanley analyst is convinced it has further room to the upside still. Microsoft stock has upside to $465 Keith Weiss reiterated his “buy” rating on the tech behemoth this morning.,Invezz,https://invezz.com/news/2024/03/15/microsoft-stock-price-forecast-11-upside/?utm_source=snapi,technology,MSFT,0.0,0.889,0.111,0.7096
"Fri, 15 Mar 2024 12:56:13 -0400",The Taxman Cometh: 3 Stocks to Soften the Blow and Grow Your Dough,"Tax season is often stressful. However, you can soften the tax blow by using this time to do some spring cleaning by selecting stocks that will benefit you during tax season.",InvestorPlace,https://investorplace.com/2024/03/the-taxman-cometh-3-stocks-to-soften-the-blow-and-grow-your-dough/,technology,EQIX,0.068,0.87,0.062,-0.0772
"Fri, 15 Mar 2024 12:41:16 -0400",IDCC or QCOM: Which Is the Better Value Stock Right Now?,Investors interested in stocks from the Wireless Equipment sector have probably already heard of InterDigital (IDCC) and Qualcomm (QCOM). But which of these two stocks presents investors with the better value opportunity right now?,Zacks Investment Research,https://www.zacks.com/stock/news/2241565/idcc-or-qcom-which-is-the-better-value-stock-right-now?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|yseop_template_3-2241565,technology,IDCC,0.0,0.703,0.297,0.9383
"Fri, 15 Mar 2024 12:35:30 -0400",Cisco (CSCO) Up 1.5% Since Last Earnings Report: Can It Continue?,Cisco (CSCO) reported earnings 30 days ago. What's next for the stock?,Zacks Investment Research,https://www.zacks.com/stock/news/2241511/cisco-csco-up-1-5-since-last-earnings-report-can-it-continue?cid=CS-STOCKNEWSAPI-FT-realtime_blog-2241511,technology,CSCO,0.0,1.0,0.0,0.0
"Fri, 15 Mar 2024 12:35:24 -0400",Trimble's (TRMB) Solutions Gain TX-RAMP Level 2 Certification,"Trimble's (TRMB) flagship offerings, e-Builder Enterprise - Commercial and specific functionalities within AgileAssets, have attained a Level 2 Certification under the TX-RAMP.",Zacks Investment Research,https://www.zacks.com/stock/news/2241555/trimble-s-trmb-solutions-gain-tx-ramp-level-2-certification?cid=CS-STOCKNEWSAPI-FT-analyst_blog|company_news_tech_sector-2241555,technology,TRMB,0.0,0.806,0.194,0.6705
"Fri, 15 Mar 2024 12:32:39 -0400",Dividend Deluge: 3 Stocks Showering Shareholders With Cash,"As interest rates stay higher for longer, pushing traders towards fixed-income alternatives, dividend stocks return to investors' strategies after being sidelined for years. However, the terrain for dividend stocks has evolved, reflecting broader investment preferences and strategy shifts.",InvestorPlace,https://investorplace.com/2024/03/dividend-deluge-3-stocks-showering-shareholders-with-cash/,technology,MDT,0.0,0.938,0.062,0.4588
"Fri, 15 Mar 2024 12:20:24 -0400",T-Mobile (TMUS) Partners Dialpad to Boost Business Communication,"T-Mobile (TMUS) and Dialpad team up to introduce a cutting-edge AI-enabled solution that enhances business communication, leveraging 5G network.",Zacks Investment Research,https://www.zacks.com/stock/news/2241489/t-mobile-tmus-partners-dialpad-to-boost-business-communication?cid=CS-STOCKNEWSAPI-FT-analyst_blog|company_news_tech_sector-2241489,technology,TMUS,0.0,0.833,0.167,0.6124
"Fri, 15 Mar 2024 09:00:00 -0400",T-Mobile Declares Quarterly Cash Dividend,"BELLEVUE, Wash.--(BUSINESS WIRE)--T-Mobile US, Inc. (NASDAQ: TMUS) (“T-Mobile” or “the Company”) announced today that the Company's Board of Directors (the “Board”) has declared a cash dividend of $0.65 per share on its issued and outstanding shares of common stock. The dividend is payable on June 13, 2024 to stockholders of record as of the close of business on May 31, 2024. About T-Mobile US, Inc. T-Mobile US, Inc. (NASDAQ: TMUS) is America's supercharged Un-carrier, delivering an advanced 4G.",Business Wire,https://www.businesswire.com/news/home/20240314693765/en/T-Mobile-Declares-Quarterly-Cash-Dividend/,technology,TMUS,0.0,0.884,0.116,0.8555
"Fri, 15 Mar 2024 12:02:46 -0400","Warren Buffett Stocks: Arista Networks, 4 Chip Stocks Make This Screen","Arista Networks, Lululemon among 23 names on this screen for Warren Buffett stocks based on the strategy of Berkshire's CEO.",Investors Business Daily,https://www.investors.com/research/warren-buffett-stocks-investing-strategy-stock-screen-branch-2/,technology,ANET,0.0,1.0,0.0,0.0
"Fri, 15 Mar 2024 11:33:06 -0400",Milking the Market: 3 Cash Cow Stocks for a Profitable Portfolio,Cash cow stocks offer dividends and the ability to generate long-term returns. These stocks still have many growth catalysts and aren't just mature companies with high yields and nothing else to show for them.,InvestorPlace,https://investorplace.com/2024/03/milking-the-market-3-cash-cow-stocks-for-a-profitable-portfolio/,technology,ADP,0.046,0.802,0.153,0.6671
"Fri, 15 Mar 2024 11:26:08 -0400",Alphabet's (GOOGL) Waymo Offers Ride Services in Los Angeles,Alphabet's (GOOGL) Waymo boosts expansion efforts with Waymo One launch in Los Angeles for select members.,Zacks Investment Research,https://www.zacks.com/stock/news/2241494/alphabet-s-googl-waymo-offers-ride-services-in-los-angeles?cid=CS-STOCKNEWSAPI-FT-analyst_blog|company_news_tech_sector-2241494,technology,GOOGL,0.0,0.913,0.087,0.3182
"Fri, 15 Mar 2024 07:36:00 -0400",3 Top Tech Stocks to Buy in March,"Nvidia remains a leader in AI GPUs and will likely profit from the market's growth for years. Meanwhile, a lucrative partnership has made Microsoft a dominant company in AI.",The Motley Fool,https://www.fool.com/investing/2024/03/15/3-top-tech-stocks-to-buy-in-march/,technology,GOOGL,0.0,0.823,0.177,0.743
"Fri, 15 Mar 2024 11:16:22 -0400","7 Mega-Cap Stocks That Can Turn $10,000 Into $1 Million","By definition, mega-cap stocks are those which possess a market capitalization above $200 billion. So, investors seeking to turn $10,000 into $1 million through Mega cap companies will be choosing from the top 60 companies on this list.",InvestorPlace,https://investorplace.com/2024/03/7-mega-cap-stocks-that-can-turn-10000-into-1-million/,technology,AMD,0.0,0.963,0.037,0.2023
"Fri, 15 Mar 2024 11:11:03 -0400",Reasons to Add Leidos (LDOS) to Your Portfolio Right Now,"Leidos Holdings (LDOS) makes a strong case for investment in the aerospace sector, given its strong earnings growth, solid financial position and increasing product demand.",Zacks Investment Research,https://www.zacks.com/stock/news/2241482/reasons-to-add-leidos-ldos-to-your-portfolio-right-now?cid=CS-STOCKNEWSAPI-FT-analyst_blog|rank_focused-2241482,technology,LDOS,0.035,0.709,0.255,0.8519
"Fri, 15 Mar 2024 10:01:43 -0400",3 Aerospace-Defense Stocks to Buy Buoyed by Solid Defense Budget,"Impressive air passenger view and solid defense budget should bode well for aerospace-defense companies amid the impacts of consistent supply-chain challenges. You may buy SAFRY, TXT and LDOS.",Zacks Investment Research,https://www.zacks.com/commentary/2241288/3-aerospace-defense-stocks-to-buy-buoyed-by-solid-defense-budget?cid=CS-STOCKNEWSAPI-FT-industry_outlook-2241288,technology,LDOS,0.0,0.706,0.294,0.836
"Fri, 15 Mar 2024 10:46:25 -0400",ON Semiconductor: Strong Buy On Significant FCF Growth Potential,"I expect double-digit revenue growth and explosive free cash flow growth for ON Semiconductor in the next few years. The company is committed to growing its silicon carbide business at twice the rate of the market growth in FY24. Despite headwinds in the industrial market, I remain optimistic on ON Semiconductor's long-term growth prospects due to its diverse portfolio and competitive advantages in silicon carbide.",Seeking Alpha,https://seekingalpha.com/article/4678498-on-semiconductor-strong-buy-fcf-growth-potential,technology,ON,0.0,0.639,0.361,0.9816
"Fri, 15 Mar 2024 10:13:35 -0400","Nike Stock Can't Shake Downtrend Ahead Of Key Earnings Report; Micron, Lululemon Also On Deck","Nike stock hasn't recovered much after an earnings sell-off in December, highlighted by a weak revenue outlook and cost-cutting measures.",Investors Business Daily,https://www.investors.com/research/earnings-preview/nike-stock-downtrend-earnings/,technology,LULU,0.078,0.882,0.041,-0.3361
"Fri, 15 Mar 2024 09:30:00 -0400",My Top 3 Chip Stocks (And They're Not Nvidia),"Nvidia's stock has seen significant appreciation in the AI industry, but other chip companies like Qualcomm, Micron, and Broadcom also have potential. The AI market is still in its early stages and has significant growth potential, projected to be worth $1.85 trillion by 2030. Broadcom, Qualcomm and Micron are all relatively inexpensive compared to their growth prospects and offer buying opportunities on pullbacks.",Seeking Alpha,https://seekingalpha.com/article/4678337-my-top-3-chip-stocks-and-theyre-not-nvidia,technology,AVGO,0.0,0.707,0.293,0.9711
"Fri, 15 Mar 2024 07:46:00 -0400","Move Over, Tesla! These 6 Stocks Could Replace It in the ""Magnificent 7""","Tesla has fallen behind six other companies in terms of market cap. These alternatives dominate industries, including weight management, payments, and semiconductors.",The Motley Fool,https://www.fool.com/investing/2024/03/15/move-over-tesla-these-6-stocks-could-replace-it-in/,technology,AVGO,0.107,0.796,0.097,0.2942
"Fri, 15 Mar 2024 09:15:00 -0400",Lumen Technologies to Present at the New Street Research and BCG Fiber to the Future Conference,"DENVER , March 15, 2024 /PRNewswire/ -- Lumen Technologies (NYSE: LUMN) (""Lumen""), a global integrated network solutions provider that unleashes the world's digital potential, today announced that Chris Stansbury, Lumen's executive vice president and chief financial officer will present virtually at the New Street Research and BCG Fiber to the Future Conference on March 22, 2024. The presentation is scheduled to begin at 12:10 p.m.",PRNewsWire,https://www.prnewswire.com/news-releases/lumen-technologies-to-present-at-the-new-street-research-and-bcg-fiber-to-the-future-conference-302090012.html,technology,LUMN,0.0,0.979,0.021,0.1779
"Fri, 15 Mar 2024 08:00:00 -0400",ICBA Adds Four Jack Henry Solutions to Preferred Service Provider Program,"Digital banking, payments, operations, and information security tools help community financial institutions innovate, differentiate and compete MONETT, Mo. , March 15, 2024 /PRNewswire/ -- Jack Henry™ (Nasdaq: JKHY) announced today the addition of Banno Business™, JHA SmartPay Remote Deposit Now (RDN), Synergy Document Management, and Centurion ® Data Backup and Recovery™ to the Independent Community Bankers of America® (ICBA) Preferred Service Provider (PSP) program.",PRNewsWire,https://www.prnewswire.com/news-releases/icba-adds-four-jack-henry-solutions-to-preferred-service-provider-program-302089760.html,technology,JKHY,0.0,0.886,0.114,0.8402
"Fri, 15 Mar 2024 07:41:03 -0400",Time to Get These 5 Top Relative Price Strength Stocks,"APP, KALU, COLL, EME and TXT are five stocks with explosive relative price strength.",Zacks Investment Research,https://www.zacks.com/stock/news/2241188/time-to-get-these-5-top-relative-price-strength-stocks?cid=CS-STOCKNEWSAPI-FT-analyst_blog|rw-2241188,technology,APP,0.0,0.719,0.281,0.802
"Fri, 15 Mar 2024 18:27:00 -0400",FDA Advisory Committee Votes in Favor of Bristol Myers Squibb's and 2seventy bio's Abecma for Triple-Class Exposed Multiple Myeloma in Earlier Lines of Therapy,"PRINCETON, N.J. & CAMBRIDGE, Mass.--(BUSINESS WIRE)---- $BMY #Abecma--FDA Advisory Committee Votes in Favor of BMS' and 2seventy bio's Abecma for Triple-Class Exposed Multiple Myeloma in Earlier Lines of Therapy.",Business Wire,https://www.businesswire.com/news/home/20240315065306/en/FDA-Advisory-Committee-Votes-in-Favor-of-Bristol-Myers-Squibb%E2%80%99s-and-2seventy-bio%E2%80%99s-Abecma-for-Triple-Class-Exposed-Multiple-Myeloma-in-Earlier-Lines-of-Therapy/,healthcare,BMY,0.046,0.86,0.095,0.5859
"Fri, 15 Mar 2024 17:06:21 -0400",US FDA panel votes in favor of expanded use of Bristol Myers' CAR-T therapy,Advisers to the U.S. Food and Drug Administration on Friday voted in favor of allowing the use of Bristol Myers Squibb's cell therapy as an earlier treatment for a type of blood cancer.,Reuters,https://www.reuters.com/business/healthcare-pharmaceuticals/us-fda-panel-votes-favor-expanded-use-bristol-myers-car-t-therapy-2024-03-15/,healthcare,BMY,0.082,0.818,0.1,0.0
"Fri, 15 Mar 2024 10:16:14 -0400",Bristol Myers (BMY) Gets FDA Nod for Breyanzi's Label Expansion,"Bristol Myers (BMY) obtains FDA approval for the label expansion of CAR T cell therapy, Breyanzi, for the treatment of adult patients with relapsed or refractory chronic lymphocytic leukemia (CLL) or small lymphocytic lymphoma (SLL).",Zacks Investment Research,https://www.zacks.com/stock/news/2241446/bristol-myers-bmy-gets-fda-nod-for-breyanzi-s-label-expansion?cid=CS-STOCKNEWSAPI-FT-analyst_blog|company_news_-_medical_sector-2241446,healthcare,BMY,0.0,0.934,0.066,0.4767
"Fri, 15 Mar 2024 07:57:00 -0400",Bristol Myers Squibb cell therapy gets FDA green light to treat common type of leukemia,Bristol Myers Squibb Co.'s cell therapy Breyanzi won U.S. Food and Drug Administration approval late Thursday for treatment of a common type of leukemia — a decision that comes just ahead of an FDA meeting Friday that will scrutinize the risks and benefits of two other cell therapies.,Market Watch,https://www.marketwatch.com/story/bristol-myers-squibb-cell-therapy-gets-fda-green-light-to-treat-common-type-of-leukemia-b3f67779,healthcare,BMY,0.029,0.803,0.168,0.875
"Thu, 14 Mar 2024 21:48:48 -0400",US FDA expands use of Bristol Myers' cancer therapy,"The U.S. Food and Drug Administration on Thursday expanded the use of Bristol Myers Squibb's cell therapy, Breyanzi, for a type of slow-growing blood cancer, marking the second approval for the treatment.",Reuters,https://www.reuters.com/business/healthcare-pharmaceuticals/us-fda-expands-use-bristol-myers-cancer-therapy-2024-03-15/,healthcare,BMY,0.175,0.736,0.089,-0.743
"Thu, 14 Mar 2024 21:35:00 -0400",U.S. FDA Approves Bristol Myers Squibb's Breyanzi® as the First and Only CAR T Cell Therapy for Adults with Relapsed or Refractory Chronic Lymphocytic Leukemia (CLL) or Small Lymphocytic Lymphoma (SLL),"PRINCETON, N.J.--(BUSINESS WIRE)---- $BMY #Breyanzi--U.S. FDA Approves Bristol Myers Squibb's Breyanzi® as the First and Only CAR T Cell Therapy for Adults with Relapsed or Refractory CLL or SLL.",Business Wire,https://www.businesswire.com/news/home/20240313169337/en/U.S.-FDA-Approves-Bristol-Myers-Squibb%E2%80%99s-Breyanzi%C2%AE-as-the-First-and-Only-CAR-T-Cell-Therapy-for-Adults-with-Relapsed-or-Refractory-Chronic-Lymphocytic-Leukemia-CLL-or-Small-Lymphocytic-Lymphoma-SLL/,healthcare,BMY,0.0,0.917,0.083,0.6597
"Thu, 14 Mar 2024 18:56:17 -0400",Bristol Myers Squibb (BMY) Sees a More Significant Dip Than Broader Market: Some Facts to Know,"Bristol Myers Squibb (BMY) concluded the recent trading session at $52.49, signifying a -0.3% move from its prior day's close.",Zacks Investment Research,https://www.zacks.com/stock/news/2241048/bristol-myers-squibb-bmy-sees-a-more-significant-dip-than-broader-market-some-facts-to-know?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|yseop_template_6v1-2241048,healthcare,BMY,0.0,0.944,0.056,0.2716
"Thu, 14 Mar 2024 11:02:09 -0400",Bristol-Myers Squibb Company (BMY) Barclays 26th Annual Global Healthcare Conference (Transcript),"Bristol-Myers Squibb Company (NYSE:BMY) Barclays 26th Annual Global Healthcare Conference March 14, 2024 8:30 AM ET",Seeking Alpha,https://seekingalpha.com/article/4678199-bristol-myers-squibb-company-bmy-barclays-26th-annual-global-healthcare-conference-transcript,healthcare,BMY,0.0,1.0,0.0,0.0
"Fri, 15 Mar 2024 17:10:24 -0400",Are These 3 Beaten-Down S&P 500 Members Worth a Look?,"The market has enjoyed a fantastic run in 2024, building nicely on last year's gains. Up 8% YTD, the S&P 500's strong performance has been aided significantly by large-cap technology, with others also joining the party.",Zacks Investment Research,https://www.zacks.com/commentary/2241645/are-these-3-beaten-down-s-p-500-members-worth-a-look?cid=CS-STOCKNEWSAPI-FT-investment_ideas-2241645,healthcare,BA,0.0,0.66,0.34,0.959
"Fri, 15 Mar 2024 06:03:32 -0400",The best and worst performing S&P 500 stocks of 2024,"Despite interest rates remaining high and inflation again inching higher, 2024 has reintroduced optimism into the stock market and the crypto market alike.",Finbold,https://finbold.com/the-best-and-worst-performing-sp-500-stocks-of-2024/?utm_source=snapi,healthcare,BA,0.152,0.67,0.178,0.2778
"Fri, 15 Mar 2024 16:23:00 -0400",FarmSee Ltd Announces the Completion of a Minority Investment in its Swine Monitoring Platform,"Cutting edge & AI solution for continuous and precise monitoring of individual swine weight HOD HASHARON, Israel , March 15, 2024 /PRNewswire/ -- FarmSee, a pioneer in camera-based Artificial Intelligence (""AI"") solutions for swine monitoring and production optimization, is excited to announce a strategic collaboration with MSD Animal Health, a division of Merck & Co., Inc., Rahway, N.J., USA (NYSE:MRK).",PRNewsWire,https://www.prnewswire.com/news-releases/farmsee-ltd-announces-the-completion-of-a-minority-investment-in-its-swine-monitoring-platform-302090651.html,healthcare,MRK,0.018,0.833,0.148,0.8625
"Fri, 15 Mar 2024 07:26:49 -0400",Merck's cervical cancer therapy met main goal in late-stage study,"Merck said on Friday its drug Keytruda, in combination with chemoradiotherapy, met the main goal in a late-stage study in newly diagnosed patients with high-risk locally advanced cervical cancer.",Reuters,https://www.reuters.com/business/healthcare-pharmaceuticals/mercks-cervical-cancer-therapy-met-main-goal-late-stage-study-2024-03-15/,healthcare,MRK,0.188,0.769,0.043,-0.8316
"Fri, 15 Mar 2024 06:45:00 -0400",Merck's KEYTRUDA® (pembrolizumab) Plus Chemoradiotherapy (CRT) Significantly Improved Overall Survival (OS) Versus CRT Alone in Patients With Newly Diagnosed High-Risk Locally Advanced Cervical Cancer,"RAHWAY, N.J.--(BUSINESS WIRE)---- $MRK #MRK--Merck's KEYTRUDA Plus CRT Significantly Improved OS Vs. CRT Alone in Patients With Newly Diagnosed High-Risk Locally Advanced Cervical Cancer.",Business Wire,https://www.businesswire.com/news/home/20240315855801/en/Merck%E2%80%99s-KEYTRUDA%C2%AE-pembrolizumab-Plus-Chemoradiotherapy-CRT-Significantly-Improved-Overall-Survival-OS-Versus-CRT-Alone-in-Patients-With-Newly-Diagnosed-High-Risk-Locally-Advanced-Cervical-Cancer/,healthcare,MRK,0.2,0.641,0.159,-0.5574
"Thu, 14 Mar 2024 18:51:14 -0400",Merck (MRK) Falls More Steeply Than Broader Market: What Investors Need to Know,"Merck (MRK) concluded the recent trading session at $120.51, signifying a -1.35% move from its prior day's close.",Zacks Investment Research,https://www.zacks.com/stock/news/2241015/merck-mrk-falls-more-steeply-than-broader-market-what-investors-need-to-know?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|yseop_template_6-2241015,healthcare,MRK,0.0,1.0,0.0,0.0
"Wed, 13 Mar 2024 18:56:05 -0400",Here's Why Merck (MRK) Fell More Than Broader Market,"Merck (MRK) concluded the recent trading session at $122.16, signifying a -0.41% move from its prior day's close.",Zacks Investment Research,https://www.zacks.com/stock/news/2240289/here-s-why-merck-mrk-fell-more-than-broader-market?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|yseop_template_6v1-2240289,healthcare,MRK,0.0,1.0,0.0,0.0
"Fri, 15 Mar 2024 16:00:00 -0400",CVS Health: Here Comes The Floor - Inherent Undervaluation Triggers Great Upside Potential,"CVS' vertically integrated healthcare offerings continue to well balance each other as the increased healthcare utilizations trigger expanded pharmacy volumes. It is important to note that the same headwinds are experienced by its healthcare peers, with the correction in the bottom lines being inevitable. For now, CVS remains inherently undervalued with discounted valuations compared to its peers, with an eventual re-rating likely to bring forth expanded upside potential.",Seeking Alpha,https://seekingalpha.com/article/4678104-cvs-health-here-comes-the-floor-inherent-undervaluation-triggers-great-upside-potential,healthcare,CVS,0.0,0.871,0.129,0.8519
"Fri, 15 Mar 2024 08:01:23 -0400",CVS downgraded as vet probe drums up concerns,"CVS Group (AIM:CVSG), the veterinary service provider, has been downgraded to ""sector perform"" by analysts at RBC following the CMA's review of the industry. The group's price target has also been reduced from 2,100p to 1,200p, with the new price representing around a 15% premium to its current market value.",Proactive Investors,https://www.proactiveinvestors.co.uk/companies/news/1043270?SNAPI,healthcare,CVS,0.0,0.96,0.04,0.34
"Fri, 15 Mar 2024 15:10:19 -0400",Should You Add Universal Health (UHS) to Your Portfolio?,"Universal Health (UHS) remains well-poised for growth on growing patient volumes at its acute care and behavioral healthcare facilities, acquisitions and a commendable financial stand.",Zacks Investment Research,https://www.zacks.com/stock/news/2241644/should-you-add-universal-health-uhs-to-your-portfolio?cid=CS-STOCKNEWSAPI-FT-analyst_blog|rank_focused-2241644,healthcare,UHS,0.0,0.805,0.195,0.7579
"Fri, 15 Mar 2024 14:33:39 -0400",This overlooked corner of women's health could be a $350 billion market opportunity,"Menopause is among the female health conditions with the highest unmet need and has 'enormous potential for innovative treatments,' according to McKinsey.",CNBC,https://www.cnbc.com/2024/03/15/this-overlooked-corner-of-womens-health-could-be-a-350-billion-market-opportunity.html,healthcare,PFE,0.028,0.819,0.153,0.7063
"Fri, 15 Mar 2024 10:01:25 -0400",Pfizer Inc. (PFE) is Attracting Investor Attention: Here is What You Should Know,"Recently, Zacks.com users have been paying close attention to Pfizer (PFE). This makes it worthwhile to examine what the stock has in store.",Zacks Investment Research,https://www.zacks.com/stock/news/2241259/pfizer-inc-pfe-is-attracting-investor-attention-here-is-what-you-should-know?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|most_searched_stocks-2241259,healthcare,PFE,0.0,0.861,0.139,0.6705
"Fri, 15 Mar 2024 09:30:00 -0400",Is Pfizer Stock a Millionaire Maker?,"Pfizer has been investing heavily in growth, with several acquisitions in recent years. The company plans to add $25 billion in revenue by the end of the decade.",The Motley Fool,https://www.fool.com/investing/2024/03/15/is-pfizer-a-millionaire-maker/,healthcare,PFE,0.0,0.927,0.073,0.3818
"Fri, 15 Mar 2024 05:50:00 -0400",Should Pfizer Acquire Viking Therapeutics to Take on Eli Lilly and Novo Nordisk in the Obesity Drug Market?,"Pfizer's pipeline already includes two obesity drugs. However, doubts about Pfizer's lead obesity program could make buying Viking a smart move.",The Motley Fool,https://www.fool.com/investing/2024/03/15/pfizer-viking-therapeutics-eli-lilly-novo-nordisk/,healthcare,PFE,0.053,0.883,0.064,0.128
